112下,562064,GELT10008,"其它(87)
語言與溝通-第二外語(111)","日文(一)
語言與溝通-第二外語",Japanese(I),45,45,T56-A304[GF],2.00,2.00,黃國維,語言溝通,外語
112下,562065,GELT10008,"其它(87)
語言與溝通-第二外語(111)","日文(一)
語言與溝通-第二外語",Japanese(I),45,45,R12-A502[GF],2.00,2.00,馮秋玉,語言溝通,外語
112下,562066,GELT10008,"其它(87)
語言與溝通-第二外語(111)","日文(一)
語言與溝通-第二外語",Japanese(I),45,45,R78-A501[GF],2.00,2.00,賴郁芳,語言溝通,外語
112下,562067,GELT10008,"其它(87)
語言與溝通-第二外語(111)","日文(一)
語言與溝通-第二外語",Japanese(I),45,45,F12-A304[GF],2.00,2.00,簡嘉菁,語言溝通,外語
112下,562068,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,27,M56-A303[GF],2.00,2.00,陳曉貞,語言溝通,外語
112下,562069,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,40,T56-A303[GF],2.00,2.00,賴郁芳,語言溝通,外語
112下,562070,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,37,T78-A501[GF],2.00,2.00,李蕙如,語言溝通,外語
112下,562071,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,43,W12-A501[GF],2.00,2.00,陳曉貞,語言溝通,外語
112下,562072,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,16,T12-A304[GF],2.00,2.00,黃國維,語言溝通,外語
112下,562073,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,15,T34-A304[GF],2.00,2.00,黃國維,語言溝通,外語
112下,562074,GELT10009,"其它(87)
語言與溝通-第二外語(111)","日文(二)
語言與溝通-第二外語",Japanese(II),45,44,R56-A307[GF],2.00,2.00,馮秋玉,語言溝通,外語
112下,562075,GELT20014,"其它(87)
語言與溝通-第二外語(111)","日文(三)
語言與溝通-第二外語",Japanese(III),45,44,T78-A303[GF],2.00,2.00,賴郁芳,語言溝通,外語
112下,562076,GELT20014,"其它(87)
語言與溝通-第二外語(111)","日文(三)
語言與溝通-第二外語",Japanese(III),45,40,R56-A303[GF],2.00,2.00,上條純惠,語言溝通,外語
112下,562077,GELT20014,"其它(87)
語言與溝通-第二外語(111)","日文(三)
語言與溝通-第二外語",Japanese(III),45,30,R78-A303[GF],2.00,2.00,上條純惠,語言溝通,外語
112下,562078,GELT20017,"其它(87)
語言與溝通-第二外語(111)","日文(四)
語言與溝通-第二外語",Japanese(IV),45,20,T56-A501[GF],2.00,2.00,李蕙如,語言溝通,外語
112下,562079,GELT20017,"其它(87)
語言與溝通-第二外語(111)","日文(四)
語言與溝通-第二外語",Japanese(IV),45,26,W34-A303[GF],2.00,2.00,周雅玲,語言溝通,外語
112下,562080,GELT20017,"其它(87)
語言與溝通-第二外語(111)","日文(四)
語言與溝通-第二外語",Japanese(IV),45,32,R56-A501[GF],2.00,2.00,賴郁芳,語言溝通,外語
112下,562081,GELT20016,"其它(87)
語言與溝通-第二外語(111)","日文(五)
語言與溝通-第二外語",Japanese(V),45,20,T34-A501[GF],2.00,2.00,賴薇如,語言溝通,外語
112下,562082,GELT20016,"其它(87)
語言與溝通-第二外語(111)","日文(五)
語言與溝通-第二外語",Japanese(V),45,12,F34-A304[GF],2.00,2.00,簡嘉菁,語言溝通,外語
112下,562083,GELT20015,"其它(87)
語言與溝通-第二外語(111)","日文(六)
語言與溝通-第二外語",Japanese(Ⅵ),45,8,R34-A502[GF],2.00,2.00,馮秋玉,語言溝通,外語
112下,562084,GELT00019,"其它(87)
語言與溝通-第二外語(111)","旅遊日語會話(下)
語言與溝通-第二外語",Japanese Conversation for Travel (II),25,23,M34-A502[GF],2.00,2.00,洪淑娟,語言溝通,外語
112下,562085,GELT10014,"其它(87)
語言與溝通-第二外語(111)","韓文(一)
語言與溝通-第二外語",Korean (I),45,46,T34-A307[GF],2.00,2.00,安宣映,語言溝通,外語
112下,562086,GELT10014,"其它(87)
語言與溝通-第二外語(111)","韓文(一)
語言與溝通-第二外語",Korean (I),45,50,R78-A502[GF],2.00,2.00,李相美,語言溝通,外語
112下,562087,GELT10015,"其它(87)
語言與溝通-第二外語(111)","韓文(二)
語言與溝通-第二外語",Korean (II),45,34,T56-A502[GF],2.00,2.00,安宣映,語言溝通,外語
112下,562088,GELT10015,"其它(87)
語言與溝通-第二外語(111)","韓文(二)
語言與溝通-第二外語",Korean (II),45,26,R56-A502[GF],2.00,2.00,李相美,語言溝通,外語
112下,562089,GELT20039,"其它(87)
語言與溝通-第二外語(111)","韓文(三)
語言與溝通-第二外語",Korean (III),45,26,T78-A502[GF],2.00,2.00,安宣映,語言溝通,外語
112下,562090,GELT10006,"其它(87)
語言與溝通-第二外語(111)","德文(一)
語言與溝通-第二外語",German (I),45,51,Mab-A501[GF],2.00,2.00,張敏敏,語言溝通,外語
112下,562091,GELT10006,"其它(87)
語言與溝通-第二外語(111)","德文(一)
語言與溝通-第二外語",German (I),45,46,W34-A405[GF],2.00,2.00,周玉蕙,語言溝通,外語
112下,562092,GELT10007,"其它(87)
語言與溝通-第二外語(111)","德文(二)
語言與溝通-第二外語",German(II),45,24,T34-A303[GF],2.00,2.00,汪錫麟,語言溝通,外語
112下,562093,GELT20010,"其它(87)
語言與溝通-第二外語(111)","德文(三)
語言與溝通-第二外語",German(III),45,8,T56-A405[GF],2.00,2.00,汪錫麟,語言溝通,外語
112下,562094,GELT20011,"其它(87)
語言與溝通-第二外語(111)","德文(四)
語言與溝通-第二外語",German (Ⅳ),45,9,W56-A405[GF],2.00,2.00,周玉蕙,語言溝通,外語
112下,562095,GELT10012,"其它(87)
語言與溝通-第二外語(111)","西班牙文(一)
語言與溝通-第二外語",Spanish (I),45,50,T12-A502[GF],2.00,2.00,馮志宇,語言溝通,外語
112下,562096,GELT10012,"其它(87)
語言與溝通-第二外語(111)","西班牙文(一)
語言與溝通-第二外語",Spanish (I),45,50,T56-A307[GF],2.00,2.00,馮志宇,語言溝通,外語
112下,562097,GELT10012,"其它(87)
語言與溝通-第二外語(111)","西班牙文(一)
語言與溝通-第二外語",Spanish (I),45,50,F34-A405[GF],2.00,2.00,李忍堅,語言溝通,外語
112下,562098,GELT10013,"其它(87)
語言與溝通-第二外語(111)","西班牙文(二)
語言與溝通-第二外語",Spanish (II),45,30,T34-A502[GF],2.00,2.00,馮志宇,語言溝通,外語
112下,562099,GELT20030,"其它(87)
語言與溝通-第二外語(111)","西班牙文(三)
語言與溝通-第二外語",Spanish (III),45,7,F56-A405[GF],2.00,2.00,李忍堅,語言溝通,外語
112下,562100,GELT10010,"其它(87)
語言與溝通-第二外語(111)","法文(一)
語言與溝通-第二外語",French(I),45,40,M34-A307[GF],2.00,2.00,潘怡君,語言溝通,外語
112下,562101,GELT10010,"其它(87)
語言與溝通-第二外語(111)","法文(一)
語言與溝通-第二外語",French(I),45,26,M56-A502[GF],2.00,2.00,潘怡君,語言溝通,外語
112下,562102,GELT10010,"其它(87)
語言與溝通-第二外語(111)","法文(一)
語言與溝通-第二外語",French(I),45,9,F34-A501[GF],2.00,2.00,張玉蕙,語言溝通,外語
112下,562103,GELT10011,"其它(87)
語言與溝通-第二外語(111)","法文(二)
語言與溝通-第二外語",French (Ⅱ),45,14,M78-A502[GF],2.00,2.00,潘怡君,語言溝通,外語
112下,562104,GELT20024,"其它(87)
語言與溝通-第二外語(111)","法文(五)
語言與溝通-第二外語",French (V),45,8,F12-A501[GF],2.00,2.00,張玉蕙,語言溝通,外語
112下,562105,GELT20001,"其它(87)
語言與溝通-第二外語(111)","中級日語會話
語言與溝通-第二外語",Intermediate Japanese Conversation,25,22,F56-A502[GF],2.00,2.00,上條純惠,語言溝通,外語
112下,562106,GELT20020,"其它(87)
語言與溝通-第二外語(111)","日語辯論溝通演習
語言與溝通-第二外語","Japanese Debate, Communication and Practice",15,10,Fab-,2.00,2.00,上條純惠,語言溝通,外語
112下,563000,GEPE00001,,大一體育,Physical Education,不限,33,F78-PE[GF],0.00,2.00,詹富鈞,必修,體育
112下,563001,GEPE00001,,大一體育,Physical Education,不限,38,F78-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563002,GEPE00001,,大一體育,Physical Education,不限,44,M34-PE[GF],0.00,2.00,陳奐杰,必修,體育
112下,563003,GEPE00001,,大一體育,Physical Education,不限,39,M34-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563004,GEPE00001,,大一體育,Physical Education,不限,43,M34-PE[GF],0.00,2.00,張振興,必修,體育
112下,563005,GEPE00001,,大一體育,Physical Education,不限,44,M34-PE[GF],0.00,2.00,張祐華,必修,體育
112下,563006,GEPE00001,,大一體育,Physical Education,不限,47,W12-PE[GF],0.00,2.00,詹富鈞,必修,體育
112下,563007,GEPE00001,,大一體育,Physical Education,不限,46,W12-PE[GF],0.00,2.00,李建毅,必修,體育
112下,563008,GEPE00001,,大一體育,Physical Education,不限,47,W12-PE[GF],0.00,2.00,巫慧萍,必修,體育
112下,563009,GEPE00001,,大一體育,Physical Education,不限,47,W12-PE[GF],0.00,2.00,陳玫伶,必修,體育
112下,563010,GEPE00001,,大一體育,Physical Education,不限,30,R12-PE[GF],0.00,2.00,伍啟萌,必修,體育
112下,563011,GEPE00001,,大一體育,Physical Education,不限,45,R12-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563012,GEPE00001,,大一體育,Physical Education,不限,45,R12-PE[GF],0.00,2.00,李建毅,必修,體育
112下,563013,GEPE00001,,大一體育,Physical Education,不限,44,M12-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563014,GEPE00001,,大一體育,Physical Education,不限,38,M78-PE[GF],0.00,2.00,留鼎淙,必修,體育
112下,563015,GEPE00001,,大一體育,Physical Education,不限,41,M78-PE[GF],0.00,2.00,詹富鈞,必修,體育
112下,563016,GEPE00001,,大一體育,Physical Education,不限,60,F78-PE[GF],0.00,2.00,陳玫伶,必修,體育
112下,563017,GEPE00001,,大一體育,Physical Education,不限,49,R12-PE[GF],0.00,2.00,陳忠強,必修,體育
112下,563018,GEPE00001,,大一體育,Physical Education,不限,53,M12-PE[GF],0.00,2.00,張祐華,必修,體育
112下,563019,GEPE00001,,大一體育,Physical Education,不限,46,M12-PE[GF],0.00,2.00,陳奐杰,必修,體育
112下,563020,GEPE00001,,大一體育,Physical Education,不限,49,M56-PE[GF],0.00,2.00,詹富鈞,必修,體育
112下,563021,GEPE00001,,大一體育,Physical Education,不限,41,F78-PE[GF],0.00,2.00,留鼎淙,必修,體育
112下,563022,GEPE00001,,大一體育,Physical Education,不限,49,R34-PE[GF],0.00,2.00,陳忠強,必修,體育
112下,563023,GEPE00001,,大一體育,Physical Education,不限,31,R34-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563024,GEPE00001,,大一體育,Physical Education,不限,51,R34-PE[GF],0.00,2.00,張祐華,必修,體育
112下,563025,GEPE00001,,大一體育,Physical Education,不限,42,M56-PE[GF],0.00,2.00,張振興,必修,體育
112下,563026,GEPE00001,,大一體育,Physical Education,不限,47,W34-PE[GF],0.00,2.00,陳玫伶,必修,體育
112下,563027,GEPE00001,,大一體育,Physical Education,不限,39,W34-PE[GF],0.00,2.00,詹富鈞,必修,體育
112下,563028,GEPE00001,,大一體育,Physical Education,不限,36,R34-PE[GF],0.00,2.00,張振興,必修,體育
112下,563029,GEPE00001,,大一體育,Physical Education,不限,29,F56-PE[GF],0.00,2.00,陳玫伶,必修,體育
112下,563030,GEPE00001,,大一體育,Physical Education,不限,25,F56-PE[GF],0.00,2.00,留鼎淙,必修,體育
112下,563031,GEPE10023,,體育－籃球甲,Basketball,40,39,T78-PE[GF],0.00,2.00,陳忠強,必修,體育
112下,563032,GEPE10046,,體育－排球甲,Volleyball,40,40,T78-PE[GF],0.00,2.00,張振興,必修,體育
112下,563033,GEPE10068,,皮拉提斯,Pilates,40,40,T78-PE[GF],0.00,2.00,徐采彤,必修,體育
112下,563034,GEPE10060,,體育－棒球甲,Baseball,40,39,T78-PE[GF],0.00,2.00,黃杉楹,必修,體育
112下,563035,GEPE10050,,體育－網球甲,Tennis,32,32,T78-PE[GF],0.00,2.00,詹益欣,必修,體育
112下,563036,GEPE10005,,桌球,Table Tennis,40,40,T78-PE[GF],0.00,2.00,游鳳芸,必修,體育
112下,563037,GEPE10056,,體育－羽球甲A,Badminton,36,35,T78-PE[GF],0.00,2.00,廖威彰,必修,體育
112下,563038,GEPE10072,,羽球甲B,Badminton,36,36,T78-PE[GF],0.00,2.00,王志全,必修,體育
112下,563039,GEPE10069,,健走與慢跑,Exercise walking and jogging,40,40,T78-PE[GF],0.00,2.00,江竹偉,必修,體育
112下,563040,GEPE10022,,體育－游泳初學乙,Fundamental Swimming,40,38,T78-PE[GF],0.00,2.00,林國威,必修,體育
112下,563041,GEPE10021,,體育－游泳初學甲,Fundamental Swimming,40,23,T56-PE[GF],0.00,2.00,林國威,必修,體育
112下,563042,GEPE10023,,體育－籃球甲,Basketball,40,41,T56-PE[GF],0.00,2.00,陳忠強,必修,體育
112下,563043,GEPE10046,,體育－排球甲,Volleyball,40,38,T56-PE[GF],0.00,2.00,張振興,必修,體育
112下,563045,GEPE10060,,體育－棒球甲,Baseball,40,36,T56-PE[GF],0.00,2.00,黃杉楹,必修,體育
112下,563046,GEPE10050,,體育－網球甲,Tennis,32,32,T56-PE[GF],0.00,2.00,詹益欣,必修,體育
112下,563047,GEPE10005,,桌球,Table Tennis,40,40,T56-PE[GF],0.00,2.00,游鳳芸,必修,體育
112下,563048,GEPE10056,,體育－羽球甲A,Badminton,36,36,T56-PE[GF],0.00,2.00,廖威彰,必修,體育
112下,563049,GEPE10072,,羽球甲B,Badminton,36,36,T56-PE[GF],0.00,2.00,王志全,必修,體育
112下,563050,GEPE10025,,體育－籃球乙,Basketball,40,38,F34-PE[GF],0.00,2.00,鄭智仁,必修,體育
112下,563051,GEPE10047,,體育－排球乙,Volleyball,40,40,F34-PE[GF],0.00,2.00,李建毅,必修,體育
112下,563052,GEPE10055,,體育－足球乙,Football,40,38,F34-PE[GF],0.00,2.00,張生平,必修,體育
112下,563053,GEPE10061,,體育－壘球甲,Softball,40,39,F34-PE[GF],0.00,2.00,黃杉楹,必修,體育
112下,563054,GEPE10052,,體育－網球乙Ａ,Tennis,32,32,F34-PE[GF],0.00,2.00,伍啟萌,必修,體育
112下,563055,GEPE10053,,體育－網球乙Ｂ,Tennis,32,31,F34-PE[GF],0.00,2.00,詹益欣,必修,體育
112下,563056,GEPE10065,,體育－高爾夫球甲,Golf,30,30,F34-PE[GF],0.00,2.00,陳忠強,必修,體育
112下,563057,GEPE10058,,體育－羽球乙A,Badminton,36,35,F34-PE[GF],0.00,2.00,廖威彰,必修,體育
112下,563058,GEPE10059,,體育－羽球乙B,Badminton,36,36,F34-PE[GF],0.00,2.00,王志全,必修,體育
112下,563059,GEPE10006,,游泳,swim,40,38,F34-PE[GF],0.00,2.00,徐國陽,必修,體育
112下,563060,GEPE10025,,體育－籃球乙,Basketball,40,19,F12-PE[GF],0.00,2.00,鄭智仁,必修,體育
112下,563061,GEPE10047,,體育－排球乙,Volleyball,40,40,F12-PE[GF],0.00,2.00,李建毅,必修,體育
112下,563062,GEPE10055,,體育－足球乙,Football,40,44,F12-PE[GF],0.00,2.00,張生平,必修,體育
112下,563063,GEPE10061,,體育－壘球甲,Softball,40,33,F12-PE[GF],0.00,2.00,黃杉楹,必修,體育
112下,563064,GEPE10051,,體育－網球乙,Tennis,32,27,F12-PE[GF],0.00,2.00,詹益欣,必修,體育
112下,563065,GEPE10057,,體育－羽球乙,Badminton,36,36,F12-PE[GF],0.00,2.00,廖威彰,必修,體育
112下,563066,GEPE10006,,游泳,swim,40,37,F12-PE[GF],0.00,2.00,徐國陽,必修,體育
